2022-02-12T20:13:44.844239,2022-02-12T20:13:44.844212,0,0
2022-02-12T20:15:00.467400,2022-02-12T20:15:00.467375,0,0
2022-02-12T20:15:07.218658,2022-02-12T20:15:07.218632,0,0
2022-02-12T20:16:39.896000,2022-02-12T20:16:39.895973,0,0
2022-02-12T20:16:55.915464,2022-02-12T20:16:55.915437,0,0
2022-02-12T20:17:48.266735,2022-02-12T20:17:48.266709,0,0
2022-02-12T20:18:43.586618,2022-02-12T20:18:43.586592,0,0
2022-02-12T20:18:50.432915,2022-02-12T20:18:50.432890,0,0
